OID_;CID;RASTERVALU;OID_1;CID_1;RASTERVALU_1;OID_12;CID_12;RASTERVALU_12
;1;208;2883;1;1952;2883;1;321
;1;219;2884;1;3440;2884;1;332
;1;230;2885;1;1426;2885;1;324
;1;241;2886;1;3075;2886;1;321
;1;203;2887;1;2282;2887;1;332
;1;222;2888;1;3228;2888;1;321
;1;221;2889;1;2048;2889;1;333
;1;247;2890;1;1667;2890;1;321
;1;241;2891;1;2402;2891;1;321
;1;225;2892;1;2056;2892;1;321
;1;250;2893;1;1871;2893;1;243
;1;211;2894;1;2837;2894;1;333
;1;224;2895;1;2472;2895;1;333
;1;223;2896;1;2474;2896;1;333
;1;250;2897;1;1853;2897;1;212
;1;185;2898;1;1907;2898;1;333
;1;249;2899;1;2472;2899;1;333
;1;245;2900;1;2280;2900;1;333
;1;220;2901;1;1684;2901;1;324
;1;245;2902;1;2128;2902;1;333
;1;242;2903;1;2176;2903;1;333
;1;194;2904;1;2416;2904;1;321
;1;211;2905;1;1955;2905;1;321
;1;238;2906;1;2536;2906;1;333
;1;205;2907;1;2092;2907;1;332
;1;243;2908;1;2313;2908;1;333
;1;227;2909;1;2565;2909;1;332
;1;243;2910;1;2726;2910;1;333
;1;227;2911;1;2406;2911;1;332
;1;204;2912;1;1745;2912;1;311
;1;244;2913;1;2372;2913;1;321
;1;226;2914;1;2132;2914;1;333
;1;209;2915;1;2528;2915;1;332
;1;205;2916;1;2889;2916;1;321
;1;246;2917;1;1956;2917;1;333
;1;239;2918;1;2641;2918;1;321
;1;248;2919;1;2692;2919;1;333
;1;250;2920;1;1880;2920;1;212
;1;212;2921;1;2176;2921;1;332
;1;213;2922;1;3662;2922;1;332
;1;232;2923;1;2019;2923;1;324
;1;177;2924;1;3260;2924;1;332
;1;240;2925;1;2615;2925;1;332
;1;239;2926;1;2272;2926;1;333
;1;215;2927;1;1667;2927;1;324
;1;223;2928;1;2068;2928;1;333
;1;250;2929;1;1847;2929;1;411
;1;250;2930;1;1877;2930;1;212
;1;196;2931;1;2322;2931;1;333
;1;235;2932;1;2054;2932;1;333
;1;217;2933;1;2507;2933;1;332
;1;250;2934;1;1881;2934;1;212
;1;240;2935;1;2505;2935;1;332
;1;250;2936;1;1850;2936;1;212
;1;217;2937;1;2709;2937;1;333
;1;234;2938;1;2040;2938;1;333
;1;247;2939;1;2503;2939;1;321
;1;227;2940;1;2634;2940;1;321
;1;250;2941;1;1856;2941;1;212
;1;237;2942;1;2407;2942;1;321
;1;248;2943;1;1937;2943;1;243
;1;220;2944;1;2008;2944;1;332
;1;215;2945;1;1843;2945;1;321
;1;250;2946;1;1905;2946;1;212
;1;250;2947;1;1853;2947;1;243
;1;235;2948;1;2519;2948;1;321
;1;227;2949;1;2210;2949;1;321
;1;215;2950;1;2734;2950;1;333
;1;245;2951;1;2354;2951;1;333
;1;226;2952;1;2425;2952;1;321
;1;243;2953;1;3262;2953;1;332
;1;250;2954;1;1851;2954;1;212
;1;224;2955;1;2064;2955;1;333
;1;228;2956;1;1894;2956;1;333
;1;226;2957;1;3185;2957;1;332
;1;203;2958;1;1791;2958;1;332
;1;233;2959;1;2314;2959;1;321
;1;201;2960;1;1726;2960;1;333
;1;217;2961;1;1827;2961;1;321
;1;212;2962;1;2247;2962;1;332
;1;250;2963;1;1850;2963;1;212
;1;232;2964;1;1631;2964;1;332
;1;225;2965;1;2048;2965;1;332
;1;220;2966;1;2355;2966;1;321
;1;199;2967;1;1863;2967;1;321
;1;250;2968;1;1850;2968;1;212
;1;217;2969;1;2131;2969;1;321
;1;245;2970;1;2435;2970;1;333
;1;242;2971;1;2056;2971;1;231
;1;230;2972;1;2465;2972;1;333
;1;248;2973;1;2152;2973;1;333
;1;238;2974;1;3669;2974;1;332
;1;210;2975;1;1356;2975;1;321
;1;244;2976;1;2050;2976;1;333
;1;250;2977;1;1851;2977;1;243
;1;242;2978;1;2611;2978;1;333
;1;225;2979;1;2225;2979;1;333
;1;225;2980;1;2273;2980;1;333
;1;234;2981;1;2129;2981;1;321
;1;235;2982;1;2934;2982;1;321
;1;198;2983;1;3095;2983;1;332
;1;212;2984;1;2021;2984;1;321
;1;170;2985;1;2986;2985;1;332
;1;244;2986;1;1870;2986;1;324
;1;231;2987;1;2300;2987;1;333
;1;231;2988;1;2362;2988;1;231
;1;206;2989;1;2474;2989;1;321
;1;250;2990;1;1848;2990;1;212
;1;194;2991;1;1968;2991;1;332
;1;231;2992;1;2557;2992;1;332
;1;250;2993;1;2354;2993;1;321
;1;184;2994;1;1977;2994;1;332
;1;190;2995;1;3801;2995;1;332
;1;154;2996;1;1865;2996;1;321
;1;243;2997;1;2770;2997;1;321
;1;240;2998;1;2523;2998;1;321
;1;250;2999;1;1852;2999;1;212
;1;230;3000;1;3292;3000;1;332
;1;238;3001;1;2041;3001;1;321
;1;244;3002;1;2397;3002;1;321
;1;238;3003;1;2159;3003;1;333
;1;225;3004;1;3642;3004;1;332
;1;250;3005;1;1861;3005;1;411
;1;213;3006;1;1778;3006;1;324
;1;250;3007;1;1928;3007;1;212
;1;226;3008;1;2692;3008;1;333
;1;242;3009;1;2353;3009;1;332
;1;234;3010;1;2408;3010;1;333
;1;248;3011;1;1882;3011;1;321
;1;250;3012;1;1853;3012;1;231
;1;250;3013;1;1850;3013;1;243
;1;235;3014;1;2227;3014;1;333
;1;223;3015;1;2037;3015;1;333
;1;250;3016;1;1879;3016;1;212
;1;188;3017;1;3203;3017;1;332
;1;232;3018;1;2499;3018;1;333
;1;250;3019;1;1852;3019;1;243
;1;221;3020;1;2399;3020;1;333
;1;246;3021;1;1985;3021;1;333
;1;229;3022;1;2451;3022;1;321
;1;219;3023;1;2953;3023;1;333
;1;224;3024;1;2173;3024;1;333
;1;225;3025;1;3201;3025;1;321
;1;230;3026;1;1959;3026;1;212
;1;229;3027;1;1939;3027;1;333
;1;249;3028;1;1897;3028;1;243
;1;190;3029;1;2452;3029;1;332
;1;250;3030;1;1858;3030;1;211
;1;208;3031;1;2965;3031;1;332
;1;250;3032;1;1848;3032;1;212
;1;248;3033;1;2572;3033;1;332
;1;221;3034;1;2290;3034;1;333
;1;223;3035;1;1965;3035;1;321
;1;246;3036;1;2419;3036;1;333
;1;224;3037;1;2962;3037;1;332
;1;236;3038;1;3060;3038;1;332
;1;234;3039;1;2980;3039;1;321
;1;244;3040;1;2355;3040;1;333
;1;240;3041;1;2729;3041;1;321
;1;198;3042;1;2198;3042;1;332
;1;205;3043;1;3377;3043;1;321
;1;176;3044;1;2872;3044;1;333
;1;241;3045;1;2311;3045;1;321
;1;250;3046;1;1850;3046;1;242
;1;230;3047;1;2895;3047;1;332
;1;226;3048;1;2695;3048;1;332
;1;237;3049;1;2890;3049;1;321
;1;224;3050;1;2603;3050;1;333
;1;250;3051;1;1850;3051;1;243
;1;246;3052;1;1927;3052;1;231
;1;233;3053;1;2211;3053;1;333
;1;217;3054;1;2625;3054;1;333
;1;235;3055;1;1976;3055;1;321
;1;245;3056;1;1332;3056;1;324
;1;237;3057;1;2009;3057;1;333
;1;250;3058;1;1871;3058;1;212
;1;244;3059;1;2166;3059;1;333
;1;250;3060;1;1851;3060;1;213
;1;250;3061;1;1853;3061;1;212
;1;173;3062;1;2975;3062;1;332
;1;223;3063;1;2397;3063;1;333
;1;246;3064;1;3415;3064;1;332
;1;250;3065;1;1848;3065;1;212
;1;250;3066;1;1851;3066;1;411
;1;181;3067;1;2138;3067;1;332
;1;230;3068;1;1554;3068;1;324
;1;223;3069;1;2121;3069;1;321
;1;222;3070;1;2764;3070;1;333
;1;225;3071;1;2723;3071;1;333
;1;223;3072;1;1924;3072;1;332
;1;232;3073;1;2479;3073;1;332
;1;238;3074;1;2645;3074;1;321
;1;250;3075;1;1848;3075;1;411
;1;183;3076;1;3371;3076;1;332
;1;193;3077;1;3106;3077;1;333
;1;201;3078;1;3326;3078;1;332
;1;244;3079;1;2001;3079;1;333
;1;246;3080;1;2208;3080;1;333
;1;196;3081;1;2195;3081;1;332
;1;250;3082;1;2021;3082;1;332
;1;216;3083;1;1770;3083;1;243
;1;166;3084;1;1841;3084;1;332
;1;246;3085;1;1204;3085;1;
;1;249;3086;1;1918;3086;1;243
;1;207;3087;1;1915;3087;1;333
;1;242;3088;1;2221;3088;1;333
;1;200;3089;1;2464;3089;1;321
;1;182;3090;1;3422;3090;1;332
;1;250;3091;1;1853;3091;1;243
;1;250;3092;1;1906;3092;1;212
;1;238;3093;1;1855;3093;1;333
;1;239;3094;1;2380;3094;1;321
;1;241;3095;1;2901;3095;1;321
;1;248;3096;1;2559;3096;1;321
;1;239;3097;1;2675;3097;1;332
;1;195;3098;1;1361;3098;1;332
;1;230;3099;1;2118;3099;1;324
;1;241;3100;1;2554;3100;1;333
;1;203;3101;1;3116;3101;1;333
;1;250;3102;1;1852;3102;1;212
;1;206;3103;1;2292;3103;1;333
;1;197;3104;1;2742;3104;1;332
;1;248;3105;1;2696;3105;1;321
;1;229;3106;1;1987;3106;1;333
;1;241;3107;1;2415;3107;1;333
;1;222;3108;1;2140;3108;1;333
;1;250;3109;1;1855;3109;1;243
;1;250;3110;1;1847;3110;1;411
;1;243;3111;1;2617;3111;1;333
;1;250;3112;1;1849;3112;1;243
;1;227;3113;1;2598;3113;1;333
;1;250;3114;1;1851;3114;1;212
;1;246;3115;1;2098;3115;1;333
;1;250;3116;1;1852;3116;1;112
;1;250;3117;1;1848;3117;1;411
;1;245;3118;1;2283;3118;1;333
;1;250;3119;1;1880;3119;1;212
;1;194;3120;1;2280;3120;1;333
;1;246;3121;1;2223;3121;1;333
;1;248;3122;1;1897;3122;1;243
;1;250;3123;1;1851;3123;1;411
;1;234;3124;1;1913;3124;1;321
;1;221;3125;1;2705;3125;1;332
;1;226;3126;1;3044;3126;1;332
;1;238;3127;1;2766;3127;1;321
;1;236;3128;1;2412;3128;1;321
;1;191;3129;1;1825;3129;1;324
;1;209;3130;1;1902;3130;1;321
;1;247;3131;1;2262;3131;1;332
;1;211;3132;1;2340;3132;1;321
;1;250;3133;1;1856;3133;1;243
;1;250;3134;1;1850;3134;1;211
;1;215;3135;1;2252;3135;1;333
;1;250;3136;1;1849;3136;1;411
;1;228;3137;1;3307;3137;1;333
;1;224;3138;1;2045;3138;1;321
;1;243;3139;1;2704;3139;1;332
;1;232;3140;1;2568;3140;1;333
;1;250;3141;1;1849;3141;1;211
;1;222;3142;1;2733;3142;1;332
;1;250;3143;1;1848;3143;1;411
;1;210;3144;1;3239;3144;1;332
;1;250;3145;1;1848;3145;1;411
;1;244;3146;1;1970;3146;1;243
;1;235;3147;1;1266;3147;1;321
;1;250;3148;1;1855;3148;1;231
;1;160;3149;1;2468;3149;1;333
;1;229;3150;1;2550;3150;1;321
;1;191;3151;1;3236;3151;1;332
;1;240;3152;1;1445;3152;1;324
;1;248;3153;1;1979;3153;1;333
;1;222;3154;1;2215;3154;1;333
;1;230;3155;1;2299;3155;1;333
;1;250;3156;1;1852;3156;1;411
;1;246;3157;1;1971;3157;1;243
;1;231;3158;1;2127;3158;1;333
;1;202;3159;1;2948;3159;1;321
;1;191;3160;1;2709;3160;1;332
;1;248;3161;1;2505;3161;1;333
;1;219;3162;1;2985;3162;1;333
;1;229;3163;1;1695;3163;1;333
;1;242;3164;1;2038;3164;1;321
;1;223;3165;1;2180;3165;1;321
;1;212;3166;1;1968;3166;1;321
;1;221;3167;1;2851;3167;1;321
;1;250;3168;1;1852;3168;1;242
;1;232;3169;1;1944;3169;1;333
;1;216;3170;1;3336;3170;1;333
;1;245;3171;1;1494;3171;1;243
;1;247;3172;1;2719;3172;1;321
;1;190;3173;1;2333;3173;1;332
;1;241;3174;1;1938;3174;1;333
;1;229;3175;1;2633;3175;1;321
;1;236;3176;1;2230;3176;1;333
;1;234;3177;1;2635;3177;1;333
;1;209;3178;1;2824;3178;1;332
;1;198;3179;1;2274;3179;1;332
;1;184;3180;1;2633;3180;1;332
;1;206;3181;1;2090;3181;1;333
;1;238;3182;1;1899;3182;1;324
;1;227;3183;1;1781;3183;1;324
;1;242;3184;1;2255;3184;1;321
;1;204;3185;1;2757;3185;1;332
;1;250;3186;1;1849;3186;1;212
;1;243;3187;1;2080;3187;1;333
;1;250;3188;1;2339;3188;1;333
;1;242;3189;1;2170;3189;1;231
;1;219;3190;1;2452;3190;1;333
;1;234;3191;1;1834;3191;1;321
;1;244;3192;1;2066;3192;1;321
;1;232;3193;1;2179;3193;1;333
;1;229;3194;1;2393;3194;1;333
;1;177;3195;1;2998;3195;1;332
;1;191;3196;1;3462;3196;1;332
;1;195;3197;1;2868;3197;1;332
;1;239;3198;1;2024;3198;1;333
;1;241;3199;1;2222;3199;1;332
;1;209;3200;1;2267;3200;1;333
;1;233;3201;1;2423;3201;1;332
;1;218;3202;1;2453;3202;1;321
;1;236;3203;1;2492;3203;1;321
;1;245;3204;1;2325;3204;1;333
;1;209;3205;1;2326;3205;1;333
;1;242;3206;1;3308;3206;1;321
;1;242;3207;1;2198;3207;1;333
;1;232;3208;1;2732;3208;1;332
;1;229;3209;1;2876;3209;1;321
;1;250;3210;1;1850;3210;1;211
;1;217;3211;1;2200;3211;1;321
;1;172;3212;1;2544;3212;1;332
;1;211;3213;1;2136;3213;1;333
;1;214;3214;1;1850;3214;1;333
;1;250;3215;1;1888;3215;1;243
;1;224;3216;1;3306;3216;1;332
;1;250;3217;1;1854;3217;1;242
;1;250;3218;1;1896;3218;1;212
;1;244;3219;1;2293;3219;1;333
;1;215;3220;1;1907;3220;1;333
;1;237;3221;1;2376;3221;1;332
;1;222;3222;1;2244;3222;1;321
;1;238;3223;1;2354;3223;1;321
;1;237;3224;1;2677;3224;1;321
;1;250;3225;1;1849;3225;1;212
;1;214;3226;1;2540;3226;1;321
;1;227;3227;1;2404;3227;1;333
;1;228;3228;1;2160;3228;1;243
;1;215;3229;1;1896;3229;1;333
;1;246;3230;1;2314;3230;1;333
;1;232;3231;1;2518;3231;1;333
;1;213;3232;1;2709;3232;1;332
;1;157;3233;1;1997;3233;1;332
;1;243;3234;1;2252;3234;1;333
;1;215;3235;1;2828;3235;1;333
;1;210;3236;1;2322;3236;1;333
;1;241;3237;1;2430;3237;1;333
;1;248;3238;1;2027;3238;1;333
;1;214;3239;1;3388;3239;1;332
;1;238;3240;1;2265;3240;1;333
;1;205;3241;1;2889;3241;1;332
;1;208;3242;1;1877;3242;1;324
;1;185;3243;1;3137;3243;1;332
;1;216;3244;1;2401;3244;1;332
;1;198;3245;1;3166;3245;1;332
;1;240;3246;1;2239;3246;1;321
;1;250;3247;1;1852;3247;1;212
;1;234;3248;1;2458;3248;1;333
;1;219;3249;1;1946;3249;1;333
;1;192;3250;1;2156;3250;1;333
;1;220;3251;1;1974;3251;1;333
;1;220;3252;1;1721;3252;1;324
;1;214;3253;1;2737;3253;1;332
;1;210;3254;1;2023;3254;1;333
;1;244;3255;1;2416;3255;1;333
;1;224;3256;1;2050;3256;1;333
;1;235;3257;1;2025;3257;1;333
;1;179;3258;1;3071;3258;1;332
;1;235;3259;1;2779;3259;1;321
;1;250;3260;1;1850;3260;1;411
;1;219;3261;1;1495;3261;1;321
;1;245;3262;1;2748;3262;1;321
;1;242;3263;1;1916;3263;1;243
;1;243;3264;1;2592;3264;1;333
;1;250;3265;1;1850;3265;1;211
;1;250;3266;1;1852;3266;1;212
;1;250;3267;1;1854;3267;1;212
;1;250;3268;1;1858;3268;1;411
;1;241;3269;1;2004;3269;1;332
;1;184;3270;1;1298;3270;1;332
;1;250;3271;1;1850;3271;1;212
;1;218;3272;1;1540;3272;1;321
;1;250;3273;1;1861;3273;1;212
;1;244;3274;1;1902;3274;1;243
;1;250;3275;1;1853;3275;1;243
;1;207;3276;1;2274;3276;1;333
;1;247;3277;1;1537;3277;1;333
;1;213;3278;1;2015;3278;1;311
;1;241;3279;1;2298;3279;1;333
;1;238;3280;1;3277;3280;1;333
;1;206;3281;1;3503;3281;1;332
;1;221;3282;1;2128;3282;1;333
;1;250;3283;1;1871;3283;1;212
;1;250;3284;1;2927;3284;1;321
;1;209;3285;1;2378;3285;1;332
;1;225;3286;1;1840;3286;1;333
;1;205;3287;1;1943;3287;1;332
;1;211;3288;1;2077;3288;1;332
;1;235;3289;1;1985;3289;1;332
;1;249;3290;1;2843;3290;1;321
;1;245;3291;1;2595;3291;1;333
;1;241;3292;1;2861;3292;1;333
;1;245;3293;1;3015;3293;1;332
;1;227;3294;1;2312;3294;1;332
;1;228;3295;1;3222;3295;1;333
;1;250;3296;1;1851;3296;1;243
;1;250;3297;1;1856;3297;1;411
;1;250;3298;1;1851;3298;1;212
;1;216;3299;1;3318;3299;1;332
;1;241;3300;1;2511;3300;1;332
;1;232;3301;1;2101;3301;1;333
;1;250;3302;1;1854;3302;1;212
;1;179;3303;1;3225;3303;1;332
;1;244;3304;1;2168;3304;1;333
;1;250;3305;1;1849;3305;1;411
;1;220;3306;1;3015;3306;1;332
;1;203;3307;1;1531;3307;1;332
;1;248;3308;1;2837;3308;1;
;1;211;3309;1;2238;3309;1;333
;1;236;3310;1;1878;3310;1;333
;1;212;3311;1;3173;3311;1;332
;1;250;3312;1;1850;3312;1;411
;1;219;3313;1;2224;3313;1;333
;1;222;3314;1;1757;3314;1;324
;1;250;3315;1;1851;3315;1;212
;1;209;3316;1;2319;3316;1;332
;1;239;3317;1;3127;3317;1;321
;1;245;3318;1;1326;3318;1;243
;1;218;3319;1;2569;3319;1;321
;1;240;3320;1;2370;3320;1;321
;1;244;3321;1;2498;3321;1;321
;1;218;3322;1;2164;3322;1;333
;1;227;3323;1;3019;3323;1;332
;1;243;3324;1;2181;3324;1;333
;1;250;3325;1;1853;3325;1;212
;1;234;3326;1;1899;3326;1;324
;1;198;3327;1;2708;3327;1;332
;1;243;3328;1;2590;3328;1;332
;1;248;3329;1;3314;3329;1;333
;1;232;3330;1;2607;3330;1;333
;1;216;3331;1;3091;3331;1;332
;1;250;3332;1;1864;3332;1;411
;1;212;3333;1;1945;3333;1;321
;1;250;3334;1;1853;3334;1;411
;1;217;3335;1;3208;3335;1;332
;1;221;3336;1;2748;3336;1;333
;1;239;3337;1;2071;3337;1;321
;1;243;3338;1;1420;3338;1;243
;1;239;3339;1;2238;3339;1;333
;1;243;3340;1;1382;3340;1;321
;1;218;3341;1;2749;3341;1;321
;1;243;3342;1;2323;3342;1;333
;1;250;3343;1;1849;3343;1;411
;1;192;3344;1;2050;3344;1;333
;1;205;3345;1;2472;3345;1;332
;1;242;3346;1;1872;3346;1;321
;1;233;3347;1;1857;3347;1;321
;1;249;3348;1;1882;3348;1;242
;1;210;3349;1;1762;3349;1;321
;1;236;3350;1;2312;3350;1;333
;1;246;3351;1;2186;3351;1;333
;1;222;3352;1;2526;3352;1;333
;1;235;3353;1;1991;3353;1;333
;1;245;3354;1;2224;3354;1;333
;1;226;3355;1;3910;3355;1;332
;1;227;3356;1;2392;3356;1;333
;1;220;3357;1;2147;3357;1;321
;1;246;3358;1;2369;3358;1;333
;1;217;3359;1;3141;3359;1;332
;1;196;3360;1;2536;3360;1;332
;1;250;3361;1;1855;3361;1;411
;1;198;3362;1;2405;3362;1;332
;1;235;3363;1;2232;3363;1;333
;1;217;3364;1;2292;3364;1;321
;1;212;3365;1;3141;3365;1;332
;1;235;3366;1;2934;3366;1;332
;1;237;3367;1;2259;3367;1;333
;1;214;3368;1;1902;3368;1;333
;1;239;3369;1;2753;3369;1;321
;1;217;3370;1;2747;3370;1;
;1;250;3371;1;1866;3371;1;212
;1;215;3372;1;2559;3372;1;333
;1;216;3373;1;2261;3373;1;333
;1;250;3374;1;1850;3374;1;212
;1;204;3375;1;1988;3375;1;333
;1;227;3376;1;2473;3376;1;332
;1;184;3377;1;3285;3377;1;332
;1;224;3378;1;2087;3378;1;333
;1;221;3379;1;2443;3379;1;321
;1;245;3380;1;2562;3380;1;321
;1;188;3381;1;3436;3381;1;332
;1;198;3382;1;3612;3382;1;332
;1;250;3383;1;1850;3383;1;411
;1;250;3384;1;1850;3384;1;212
;1;241;3385;1;2518;3385;1;333
;1;207;3386;1;2131;3386;1;321
;1;199;3387;1;3044;3387;1;332
;1;241;3388;1;1266;3388;1;333
;1;241;3389;1;3091;3389;1;321
;1;241;3390;1;3117;3390;1;321
;1;229;3391;1;2286;3391;1;321
;1;233;3392;1;3169;3392;1;332
;1;236;3393;1;2363;3393;1;332
;1;238;3394;1;2492;3394;1;321
;1;237;3395;1;2942;3395;1;332
;1;237;3396;1;2635;3396;1;333
;1;250;3397;1;1902;3397;1;321
;1;228;3398;1;2621;3398;1;321
;1;238;3399;1;2793;3399;1;321
;1;176;3400;1;3274;3400;1;332
;1;236;3401;1;2087;3401;1;333
;1;248;3402;1;1901;3402;1;242
;1;210;3403;1;2117;3403;1;332
;1;222;3404;1;2756;3404;1;321
;1;241;3405;1;2088;3405;1;332
;1;217;3406;1;3061;3406;1;332
;1;250;3407;1;1853;3407;1;243
;1;210;3408;1;2379;3408;1;332
;1;210;3409;1;1853;3409;1;321
;1;217;3410;1;2363;3410;1;333
;1;236;3411;1;1681;3411;1;324
;1;239;3412;1;3165;3412;1;332
;1;147;3413;1;3061;3413;1;332
;1;246;3414;1;2754;3414;1;321
;1;205;3415;1;2913;3415;1;333
;1;234;3416;1;1975;3416;1;333
;1;233;3417;1;2377;3417;1;321
;1;250;3418;1;1847;3418;1;411
;1;202;3419;1;2112;3419;1;332
;1;246;3420;1;2410;3420;1;333
;1;250;3421;1;1855;3421;1;411
;1;250;3422;1;1850;3422;1;411
;1;250;3423;1;1851;3423;1;411
;1;247;3424;1;1900;3424;1;333
;1;240;3425;1;2242;3425;1;333
;1;234;3426;1;2225;3426;1;333
;1;223;3427;1;2098;3427;1;321
;1;201;3428;1;2378;3428;1;332
;1;236;3429;1;2665;3429;1;333
;1;190;3430;1;2661;3430;1;321
;1;215;3431;1;3156;3431;1;332
;1;220;3432;1;2238;3432;1;333
;1;225;3433;1;2445;3433;1;321
;1;230;3434;1;2150;3434;1;321
;1;239;3435;1;1911;3435;1;243
;1;250;3436;1;2730;3436;1;333
;1;219;3437;1;1461;3437;1;332
;1;250;3438;1;1851;3438;1;243
;1;249;3439;1;1891;3439;1;243
;1;230;3440;1;2215;3440;1;321
;1;243;3441;1;2082;3441;1;333
;1;250;3442;1;1850;3442;1;411
;1;223;3443;1;2171;3443;1;321
;1;241;3444;1;1966;3444;1;333
;1;218;3445;1;1514;3445;1;321
;1;250;3446;1;1855;3446;1;212
;1;249;3447;1;2794;3447;1;321
;1;234;3448;1;2132;3448;1;321
;1;250;3449;1;1865;3449;1;212
;1;239;3450;1;2359;3450;1;333
;1;239;3451;1;2309;3451;1;333
;1;215;3452;1;2233;3452;1;333
;1;244;3453;1;1899;3453;1;333
;1;234;3454;1;1925;3454;1;243
;1;236;3455;1;2089;3455;1;333
;1;245;3456;1;1421;3456;1;324
;1;250;3457;1;1853;3457;1;211
;1;215;3458;1;3000;3458;1;333
;1;212;3459;1;2351;3459;1;333
;1;246;3460;1;1985;3460;1;324
;1;241;3461;1;3590;3461;1;332
;1;220;3462;1;2664;3462;1;332
;1;248;3463;1;2896;3463;1;333
;1;223;3464;1;2642;3464;1;333
;1;250;3465;1;3269;3465;1;321
;1;250;3466;1;1879;3466;1;333
;1;229;3467;1;2036;3467;1;333
;1;219;3468;1;2749;3468;1;333
;1;246;3469;1;2065;3469;1;333
;1;212;3470;1;1568;3470;1;324
;1;234;3471;1;2159;3471;1;321
;1;211;3472;1;1642;3472;1;324
;1;250;3473;1;1850;3473;1;411
;1;243;3474;1;2533;3474;1;321
;1;250;3475;1;1853;3475;1;411
;1;250;3476;1;1854;3476;1;411
;1;202;3477;1;3106;3477;1;321
;1;243;3478;1;3283;3478;1;321
;1;229;3479;1;2325;3479;1;333
;1;199;3480;1;2451;3480;1;332
;1;250;3481;1;1852;3481;1;231
;1;244;3482;1;3151;3482;1;332
;1;249;3483;1;1933;3483;1;212
;1;244;3484;1;1903;3484;1;243
;1;242;3485;1;1958;3485;1;332
;1;243;3486;1;2037;3486;1;332
;1;236;3487;1;3139;3487;1;321
;1;248;3488;1;2705;3488;1;333
;1;248;3489;1;2357;3489;1;333
;1;224;3490;1;3049;3490;1;333
;1;250;3491;1;1851;3491;1;411
;1;224;3492;1;2315;3492;1;333
;1;214;3493;1;1647;3493;1;324
;1;236;3494;1;1973;3494;1;321
;1;186;3495;1;3545;3495;1;332
;1;247;3496;1;2630;3496;1;321
;1;245;3497;1;2618;3497;1;333
;1;250;3498;1;1861;3498;1;212
;1;225;3499;1;2149;3499;1;333
;1;222;3500;1;2456;3500;1;321
;1;247;3501;1;2108;3501;1;333
;1;216;3502;1;2138;3502;1;333
;1;249;3503;1;1903;3503;1;212
;1;214;3504;1;2181;3504;1;333
;1;250;3505;1;1883;3505;1;212
;1;235;3506;1;1965;3506;1;333
;1;231;3507;1;3414;3507;1;332
;1;180;3508;1;2128;3508;1;332
;1;239;3509;1;2305;3509;1;333
;1;224;3510;1;2554;3510;1;332
;1;163;3511;1;2338;3511;1;333
;1;217;3512;1;2370;3512;1;321
;1;157;3513;1;2160;3513;1;332
;1;202;3514;1;1690;3514;1;321
;1;229;3515;1;2554;3515;1;333
;1;226;3516;1;2171;3516;1;333
;1;233;3517;1;2059;3517;1;333
;1;212;3518;1;2671;3518;1;332
;1;210;3519;1;2510;3519;1;333
;1;210;3520;1;3344;3520;1;332
;1;246;3521;1;2791;3521;1;321
;1;206;3522;1;2779;3522;1;332
;1;246;3523;1;1590;3523;1;324
;1;235;3524;1;2322;3524;1;333
;1;223;3525;1;3165;3525;1;332
;1;250;3526;1;1852;3526;1;411
;1;224;3527;1;2903;3527;1;332
;1;238;3528;1;2365;3528;1;333
;1;250;3529;1;1848;3529;1;213
;1;230;3530;1;2082;3530;1;333
;1;230;3531;1;2968;3531;1;332
;1;194;3532;1;2898;3532;1;332
;1;244;3533;1;2085;3533;1;333
;1;240;3534;1;2233;3534;1;333
;1;212;3535;1;1998;3535;1;333
;1;227;3536;1;2025;3536;1;332
;1;237;3537;1;1381;3537;1;333
;1;214;3538;1;2987;3538;1;321
;1;250;3539;1;1865;3539;1;243
;1;240;3540;1;2254;3540;1;333
;1;223;3541;1;2273;3541;1;333
;1;237;3542;1;2293;3542;1;333
;1;243;3543;1;3317;3543;1;321
;1;245;3544;1;2506;3544;1;321
;1;250;3545;1;1850;3545;1;411
;1;222;3546;1;2248;3546;1;333
;1;250;3547;1;1850;3547;1;411
;1;239;3548;1;2175;3548;1;332
;1;250;3549;1;1876;3549;1;212
;1;246;3550;1;3216;3550;1;332
;1;207;3551;1;2153;3551;1;333
;1;225;3552;1;2726;3552;1;332
;1;233;3553;1;2866;3553;1;332
;1;233;3554;1;3200;3554;1;332
;1;246;3555;1;2325;3555;1;333
;1;228;3556;1;2974;3556;1;321
;1;214;3557;1;2206;3557;1;332
;1;250;3558;1;1852;3558;1;411
;1;245;3559;1;2157;3559;1;321
;1;207;3560;1;2968;3560;1;332
;1;249;3561;1;1861;3561;1;243
;1;208;3562;1;2239;3562;1;333
;1;178;3563;1;2398;3563;1;332
;1;249;3564;1;1941;3564;1;212
;1;250;3565;1;1852;3565;1;411
;1;223;3566;1;2810;3566;1;333
;1;181;3567;1;2589;3567;1;321
;1;250;3568;1;1850;3568;1;411
;1;228;3569;1;3165;3569;1;332
;1;207;3570;1;2129;3570;1;332
;1;249;3571;1;1997;3571;1;231
;1;222;3572;1;2685;3572;1;332
;1;206;3573;1;1756;3573;1;332
;1;246;3574;1;2002;3574;1;333
;1;239;3575;1;2295;3575;1;333
;1;230;3576;1;1946;3576;1;332
;1;213;3577;1;1969;3577;1;321
;1;188;3578;1;3418;3578;1;332
;1;234;3579;1;2570;3579;1;321
